"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@knugent4118 @mrgrogro @ColumbianMitch @JoeBiden Canadian vote not needed for a US election. We fixed that a few years ago. Eh.",FALSE,0,"knugent4118",2020-03-24 10:07:27,FALSE,"1242274039005163522","1242392575409106944","235717819","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notthefakesoup",0,FALSE,FALSE,NA,NA
"2","@JoeBiden sexual pervert joe,\and Ukraine liar scandel Bernnie continues to win you loose the 2020 election again a… https://t.co/Urnd0eTjfr",FALSE,0,"JoeBiden",2020-03-24 10:03:14,TRUE,NA,"1242391517467156480","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JimZieg88827517",0,FALSE,FALSE,NA,NA
"3","@that_Sinead @Im_Maddie @HailSweetSeitan @daviddunn177 @AbrahamJacobs @realDonaldTrump @JoeBiden proceeded to say,… https://t.co/tf8q3XeULb",FALSE,0,"deanna_carrigan",2020-03-24 09:58:53,TRUE,"1242389150092967936","1242390419431919616","840382096518586368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deanna_carrigan",0,FALSE,FALSE,NA,NA
"4","@DavidAgStone @JoeBiden And it's okay if you don't agree with that. But again: The alternative is Trump. So, I real… https://t.co/Bhl4J9y6Fi",FALSE,0,"ChrisTake1",2020-03-24 09:52:46,TRUE,"1242388169229729792","1242388882072711169","543795003","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChrisTake1",0,FALSE,FALSE,NA,NA
"5","RT @EdWeekTeacher: .@AFTunion announced Sunday that it has endorsed former Vice President @JoeBiden for president in the 2020 election. 

h…",FALSE,0,NA,2020-03-24 09:46:28,FALSE,NA,"1242387296390983681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FourCornersRock",3,TRUE,FALSE,NA,NA
"6","@AmericaPlsAwake @MikeHogan767 @SpryGuy @CDRosa @JoeBiden Our country is rife with cognitive dissonance. I want to… https://t.co/7dE3869x6h",FALSE,0,"AmericaPlsAwake",2020-03-24 09:44:37,TRUE,"1242207375458779137","1242386829149691904","1181259839806332929","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dalvanna12",0,FALSE,FALSE,NA,NA
"7","@JoeBiden Why is the Democratic party blocking the Corona virus bill?
Are we trying to lose the election?",FALSE,0,"JoeBiden",2020-03-24 09:36:27,FALSE,"1242240964288286721","1242384773311541249","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","boland183567",0,FALSE,FALSE,NA,NA
"8","@mchargis @reidepstein @nytimes @llerer @JoeBiden @KamalaHarris @ewarren @amyklobuchar @staceyabrams Despite your m… https://t.co/VpxCXeDGFj",FALSE,0,"mchargis",2020-03-24 09:22:52,TRUE,"1242313678839570432","1242381358996975618","2715687970","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mino_tauri",0,FALSE,FALSE,NA,NA
"9","@dcexaminer @JoeBiden @realDonaldTrump @TianaTheFirst It really doesn't matter WHO the Democrat candidate is becaus… https://t.co/yWzk2UYAJN",FALSE,0,"dcexaminer",2020-03-24 09:16:58,TRUE,"1242344471293038592","1242379872925814785","18956073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CParksGo1",0,FALSE,FALSE,NA,NA
"10","RT @gary_patoka: Election funding is also being mentioned in the conversation

Any #Democrats, #Resistance, #JoeBiden, #Bernie2020 supporte…",FALSE,0,NA,2020-03-24 09:10:29,FALSE,NA,"1242378240481587200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Smart3Stacy",60,TRUE,FALSE,NA,NA
"11","@MichelleLeaHyam @Vaushdemonslay @MikeT1218 @Ellahbie @YAForJoeBiden @JENFL23 @ChrisDJackson @fred_guttenberg… https://t.co/n4DI5iKgPY",FALSE,0,"MichelleLeaHyam",2020-03-24 09:06:39,TRUE,"1242264964024406016","1242377275481473024","796935339290066944","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bstnboy",0,FALSE,FALSE,NA,NA
"12","RT @Whahoppened: @daviddunn177 @PalmerReport @realDonaldTrump @JoeBiden If you have to relocate before the election be vigilant about your…",FALSE,0,NA,2020-03-24 09:03:30,FALSE,NA,"1242376482133028864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Karalyn2001",2,TRUE,FALSE,NA,NA
"13","RT @willwilkinson: In my latest for @nytopinion, I argue that liberalism has grown complacent about power, and that @JoeBiden, should he wi…",FALSE,0,NA,2020-03-24 08:50:52,FALSE,NA,"1242373303123099648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wmwallace9",241,TRUE,FALSE,NA,NA
"14","@jvgraz @pMorals1 @JoeBiden Agree, there was definitely election fraud. And I also believe repubs voted for biden in large numbers too.",FALSE,0,"jvgraz",2020-03-24 08:47:11,FALSE,"1242277502396948481","1242372378748801024","16959075","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolnicolaArt",0,FALSE,FALSE,NA,NA
"15","@BrandonBeckham_ @realDonaldTrump @JoeBiden Would you shut the f*** UP? Who gives a s*** about election activity right now?",FALSE,0,"BrandonBeckham_",2020-03-24 08:44:45,FALSE,"1241935646823829505","1242371762777518080","338473859","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LostHorizonEnt",0,FALSE,FALSE,NA,NA
"16","@globaltimesnews @JoeBiden He's a Democrat and it's an election year...This is how Is politics works.  #JoeBiden. H… https://t.co/9Z2Y54GgcL",FALSE,0,"globaltimesnews",2020-03-24 08:44:23,TRUE,"1242366437349441536","1242371671044034561","49616273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAndrewJBurns",0,FALSE,FALSE,NA,NA
"17","@Inkling61 @jvgraz @LooknCAFeelinMN @slimgirl5000 @JamieBroadnax @JoeBiden Where should the rest of the voters go?… https://t.co/prHANOhXF0",FALSE,1,"Inkling61",2020-03-24 08:37:42,TRUE,"1242193212284047370","1242369990923358211","356546958","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsanch2s",0,FALSE,FALSE,NA,NA
"18","RT @cmerfy: @KarenChestney @PalmerReport 🌊🌊🌊🚨🚨🚨OMG! @MSNBC @CNN😡 THIS IS NOT RIGHT! There is STILL an election going on. YOU MUST air @JoeB…",FALSE,0,NA,2020-03-24 08:29:13,FALSE,NA,"1242367853921275904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cmerfy",1,TRUE,FALSE,NA,NA
"19","RT @johncardillo: Just a reminder that @JoeBiden said China wasn’t a threat after Hunter Biden’s fund got $1.5 billion from the ChiComs.…",FALSE,0,NA,2020-03-24 08:21:18,FALSE,NA,"1242365862990024705",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SmartyJones1",2725,TRUE,FALSE,NA,NA
"20","RT @cmerfy: 🌊🚨Attn: @MSNBC @CNN-- This is NOT right!😡😡 There is STILL an election going on. You MUST air @JoeBiden's relevant press briefin…",FALSE,0,NA,2020-03-24 08:20:23,FALSE,NA,"1242365633284767744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cmerfy",1,TRUE,FALSE,NA,NA
"21","🌊🚨Attn: @MSNBC @CNN-- This is NOT right!😡😡 There is STILL an election going on. You MUST air @JoeBiden's relevant p… https://t.co/EUWD6qq3Ud",FALSE,0,NA,2020-03-24 08:19:50,TRUE,NA,"1242365493572403200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cmerfy",1,FALSE,FALSE,NA,NA
"22","@SayingHello2U @JoeBiden so a global pandemic +the left still have time for culture wars. There's a monster in the… https://t.co/eMpLD2OJ7P",FALSE,1,"SayingHello2U",2020-03-24 08:18:02,TRUE,"1242362784500912128","1242365040784793600","1265138540","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","June4th",0,FALSE,FALSE,NA,NA
"23","@LouDobbs @JasonandtracyG @TomFitton They are trying to halt everything to hide the truth, and hide their Senile (… https://t.co/RWhZDk4KrN",FALSE,1,"LouDobbs",2020-03-24 08:18:00,TRUE,"1242223358164557824","1242365034224848896","26487169","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1USGENT",1,FALSE,FALSE,NA,NA
"24","RT @CrossCity: @charliebebus @wandererOTU8 @JoeBiden @BarackObama @realDonaldTrump Joe Biden is about as dumb as a rock. @JoeBiden was Dumb…",FALSE,0,NA,2020-03-24 08:15:07,FALSE,NA,"1242364306261528583",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrossCity",1,TRUE,FALSE,NA,NA
"25","@charliebebus @wandererOTU8 @JoeBiden @BarackObama @realDonaldTrump Joe Biden is about as dumb as a rock. @JoeBiden… https://t.co/ewtdku7Cjq",FALSE,0,"charliebebus",2020-03-24 08:14:55,TRUE,"1242281468161859587","1242364256391245824","700802897622093824","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrossCity",1,FALSE,FALSE,NA,NA
