"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"128","RT @berniecrats2k16: That's what happens when people didn't consume #MainstreamMedia and vote based on who they think is the best leader an…",FALSE,0,NA,2020-03-24 08:21:01,FALSE,NA,"1242365792072732674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","47whitebuffalo",3,TRUE,FALSE,NA,NA
"129","RT @berniecrats2k16: That's what happens when people didn't consume #MainstreamMedia and vote based on who they think is the best leader an…",FALSE,0,NA,2020-03-24 08:06:34,FALSE,NA,"1242362155749576704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berniecrats2k16",3,TRUE,FALSE,NA,NA
"130","That's what happens when people didn't consume #MainstreamMedia and vote based on who they think is the best leader… https://t.co/6F07BR7TXB",FALSE,2,NA,2020-03-24 08:06:24,TRUE,NA,"1242362114896990214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berniecrats2k16",3,FALSE,FALSE,NA,NA
"131","RT @afbranco: A.F. Branco Cartoon: Geezer Derby https://t.co/nrJUYCKf8a #Bernie2020 #BernieSanders #JoeBiden #Biden2020 #Election2020 https…",FALSE,0,NA,2020-03-24 06:34:55,FALSE,NA,"1242339091116707841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","blitzntj1976",120,TRUE,FALSE,NA,NA
"132","RT @LostDiva: #DanPatrick Y'all 👇🏽 Don't let him near granny and gramps.  #CoronavirusOutbreak #StayHome #BailOutPeopleNotCorporations 

#B…",FALSE,0,NA,2020-03-24 06:25:40,FALSE,NA,"1242336763546193920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeffiuoeseattle",5,TRUE,FALSE,NA,NA
"133","@KyleKulinski held up @BernieSanders as a hero as many did but @krystalball delivers some much needed truth calling… https://t.co/rOn3B7MC5o",FALSE,0,"KyleKulinski",2020-03-24 05:58:50,TRUE,NA,"1242330011379490818","143104075","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","israelsdaily",0,FALSE,FALSE,NA,NA
"134","RT @OneDayPoll1: If the election was held today who are you voting for on 2/27/2020
#Election2020 #Trump #PeteButtigieg #Sanders @SenWarren…",FALSE,0,NA,2020-03-24 05:35:42,FALSE,NA,"1242324190419726337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ELLENDEPLORABLE",3563,TRUE,FALSE,NA,NA
"135","RT @LostDiva: #DanPatrick Y'all 👇🏽 Don't let him near granny and gramps.  #CoronavirusOutbreak #StayHome #BailOutPeopleNotCorporations 

#B…",FALSE,0,NA,2020-03-24 05:29:27,FALSE,NA,"1242322616708247552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeatherAdeleTa1",5,TRUE,FALSE,NA,NA
"136","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 04:57:17,FALSE,NA,"1242314522725056519",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GG9_Official",14,TRUE,FALSE,NA,NA
"137","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 04:50:22,FALSE,NA,"1242312779111043072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pilatesgirl333",14,TRUE,FALSE,NA,NA
"138","RT @LostDiva: #DanPatrick Y'all 👇🏽 Don't let him near granny and gramps.  #CoronavirusOutbreak #StayHome #BailOutPeopleNotCorporations 

#B…",FALSE,0,NA,2020-03-24 04:42:59,FALSE,NA,"1242310920207863809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gretagarbled",5,TRUE,FALSE,NA,NA
"139","#DanPatrick Y'all 👇🏽 Don't let him near granny and gramps.  #CoronavirusOutbreak #StayHome… https://t.co/Bw8leWRmup",FALSE,10,NA,2020-03-24 04:41:58,TRUE,NA,"1242310666100166656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LostDiva",5,FALSE,FALSE,NA,NA
"140","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 04:22:30,FALSE,NA,"1242305766888882176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuluWalcott1",14,TRUE,FALSE,NA,NA
"141","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 04:22:03,FALSE,NA,"1242305655916187648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Future4Every",14,TRUE,FALSE,NA,NA
"142","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 04:19:03,FALSE,NA,"1242304898965721090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WestCoastBernie",14,TRUE,FALSE,NA,NA
"143","RT @LostDiva: @Noratoriou5 It's just killing me that if we had #MedicareForAll #CancelStudentDebt in place we would be so much more prepare…",FALSE,0,NA,2020-03-24 04:17:23,FALSE,NA,"1242304477828468737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charlesapker",1,TRUE,FALSE,NA,NA
"144","@Noratoriou5 It's just killing me that if we had #MedicareForAll #CancelStudentDebt in place we would be so much mo… https://t.co/NH5LbwzcT6",FALSE,4,"Noratoriou5",2020-03-24 04:15:57,TRUE,"1242302649287897088","1242304118862925824","52989251","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LostDiva",1,FALSE,FALSE,NA,NA
"145","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 03:53:23,FALSE,NA,"1242298441071333376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Politisite",14,TRUE,FALSE,NA,NA
"146","RT @1studentOfLife: #Democrats (TRANSLATION: hypocritics) are destroying America. 

#DemocraticPrimary #JoeBiden #berniedropout #BernieSand…",FALSE,0,NA,2020-03-24 03:10:50,FALSE,NA,"1242287731092246528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CathyGemkow",1,TRUE,FALSE,NA,NA
"147","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 02:59:33,FALSE,NA,"1242284890973929480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JJMCCABE2",14,TRUE,FALSE,NA,NA
"148","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 02:56:50,FALSE,NA,"1242284208732561408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bzoet1",14,TRUE,FALSE,NA,NA
"149","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 02:53:11,FALSE,NA,"1242283291492765696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haz_el_eyes",14,TRUE,FALSE,NA,NA
"150","RT @MarisaOzbat: (1/2) #Election2020 #VoterSuppression #BernieSanders @RedactedTonight reveals the very suspicious discrepancies pointing t…",FALSE,0,NA,2020-03-24 02:36:45,FALSE,NA,"1242279156378931202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjminick",46,TRUE,FALSE,NA,NA
"151","RT @MarisaOzbat: (2/2) #Election2020 #VoterSuppression #BernieSanders @RedactedTonight @LeeCamp reveals election fraud in the #DemocraticPr…",FALSE,0,NA,2020-03-24 02:36:26,FALSE,NA,"1242279076058013698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjminick",24,TRUE,FALSE,NA,NA
"152","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 02:28:17,FALSE,NA,"1242277024229703680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","terilg",14,TRUE,FALSE,NA,NA
"153","RT @tiltedhead: #Election2020 #TrumpPlague #TrumptheWorstPresidentEVER #TrumpPandemic #Biden #Biden2020 #Bernie2020 #BernieForPresident #Be…",FALSE,0,NA,2020-03-24 01:42:58,FALSE,NA,"1242265619002605568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fuckoffjanette",1,TRUE,FALSE,NA,NA
"154","#JoeBiden #ElizabethWarren #BernieSanders #Election2020 
#NancyPelosi #AmyKlobuchar #ChuckSchumer #ChrisWallace… https://t.co/AH3oqDoSd2",FALSE,3,NA,2020-03-24 01:38:57,TRUE,NA,"1242264607701401600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JLJustme",0,FALSE,FALSE,NA,NA
"155","#Election2020 #TrumpPlague #TrumptheWorstPresidentEVER #TrumpPandemic #Biden #Biden2020 #Bernie2020… https://t.co/0VHSaMW0AQ",FALSE,2,NA,2020-03-24 01:20:09,TRUE,NA,"1242259879110287363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiltedhead",1,FALSE,FALSE,NA,NA
"156","RT @MarisaOzbat: (2/2) #Election2020 #VoterSuppression #BernieSanders @RedactedTonight @LeeCamp reveals election fraud in the #DemocraticPr…",FALSE,0,NA,2020-03-24 01:05:36,FALSE,NA,"1242256214043455488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justa_gurl_",24,TRUE,FALSE,NA,NA
"157","RT @nathalia73: Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - bring your q…",FALSE,0,NA,2020-03-24 01:01:15,FALSE,NA,"1242255121666490370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OffYrRadar",14,TRUE,FALSE,NA,NA
"158","Tomorrow: New WTF ""Who is Bernie Sanders""
Followed by a discussion on my IG Live at noon.

See you all there - brin… https://t.co/Cs9Ukq03Km",FALSE,35,NA,2020-03-24 00:59:48,TRUE,NA,"1242254757726531584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nathalia73",14,FALSE,FALSE,NA,NA
"159","RT @MarisaOzbat: (1/2) #Election2020 #VoterSuppression #BernieSanders @RedactedTonight reveals the very suspicious discrepancies pointing t…",FALSE,0,NA,2020-03-24 00:54:19,FALSE,NA,"1242253377469321221",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NarrativeBreakr",46,TRUE,FALSE,NA,NA
"160","RT @mikopeled: For the US it’s an easy choice! Egomaniac Sociopath @realDonaldTrump blabbering half brained @JoeBiden )who is MIA) or a ser…",FALSE,0,NA,2020-03-24 00:20:14,FALSE,NA,"1242244798913941513",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Yes2Truth",3,TRUE,FALSE,NA,NA
"161","RT @DAILYSQUIB: Bernie Sanders: “I Want to Change America into China”

https://t.co/75F1mwMs3S

#berniesanders #Election2020 https://t.co/g…",FALSE,0,NA,2020-03-24 00:07:09,FALSE,NA,"1242241504275546113",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"162","Bernie Sanders: “I Want to Change America into China”

https://t.co/75F1mwMs3S

#berniesanders #Election2020 https://t.co/gyhoiQpFl4",FALSE,0,NA,2020-03-24 00:05:17,FALSE,NA,"1242241037772509184",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","DAILYSQUIB",1,FALSE,FALSE,NA,NA
"163","@scrowder This is political fodder that the @DNC will run on in the #Election2020 which is why no one knows where… https://t.co/N249eV6jf5",FALSE,0,"scrowder",2020-03-23 23:20:38,TRUE,"1242229392312610816","1242229798585479168","19091173","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quickdrawshirts",0,FALSE,FALSE,NA,NA
"164","This is the world I want to live in. Dip in for a take on all this crazy from someone who actually cares...… https://t.co/Bxk9U7nu7q",FALSE,0,NA,2020-03-23 22:21:33,TRUE,NA,"1242214932294168577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLangridgeUK",0,FALSE,FALSE,NA,NA
"165","RT @PopeyeBarrnumb: #JoeBiden #biden2020
#BernieOrBust2020 #Bernie #BernieSanders2020 #BernieSanders #Sanders #Sanders2020
#DNC #DNCRigging…",FALSE,0,NA,2020-03-23 19:26:25,FALSE,NA,"1242170858149498884",NA,"<a href=""https://raspberry.org"" rel=""nofollow"">Ralph1</a>","RalphBr97911949",1,TRUE,FALSE,NA,NA
"166","#JoeBiden #biden2020
#BernieOrBust2020 #Bernie #BernieSanders2020 #BernieSanders #Sanders #Sanders2020
#DNC… https://t.co/LGQjcoWuYw",FALSE,2,NA,2020-03-23 19:26:19,TRUE,NA,"1242170831704412162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PopeyeBarrnumb",1,FALSE,FALSE,NA,NA
"167","RT @jesustattoos: LISTEN HERE https://t.co/wvY1pukamd

#PoliticallyCorrected #Coronavirus #Covid19 #SocialDistancing #Election2020 #WashYou…",FALSE,0,NA,2020-03-23 18:37:12,FALSE,NA,"1242158469844733955",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"168","LISTEN HERE https://t.co/wvY1pukamd

#PoliticallyCorrected #Coronavirus #Covid19 #SocialDistancing #Election2020… https://t.co/uXdzkH9dPP",FALSE,2,NA,2020-03-23 18:36:34,TRUE,NA,"1242158312260390912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesustattoos",1,FALSE,FALSE,NA,NA
"169","We need #MedicareForAll
&amp; we need its champion #BernieSanders as #PresidentSanders
Elections Matter!
Register DEM a… https://t.co/Q5ijALW7n2",FALSE,0,NA,2020-03-23 17:56:43,TRUE,NA,"1242148285692833792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatGinSD",0,FALSE,FALSE,NA,NA
"170","#OMG #WhereIsJoe #Election2020 #BernieForPresident #ACA #Liar This is truly #Fuckedup @BernieSanders https://t.co/6JpktqlGAH",FALSE,0,NA,2020-03-23 17:44:11,FALSE,NA,"1242145129185468419",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amy91240851",0,FALSE,FALSE,NA,NA
"171","RT @FranceBernie: 📢 Le slogan de campagne de @BernieSanders : « Pas moi. NOUS ». Très révélateur d’un candidat honnêtement proche du peuple…",FALSE,0,NA,2020-03-23 17:41:57,FALSE,NA,"1242144566800781313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnneBennani",112,TRUE,FALSE,NA,NA
"172","RT @CSMUSArmy: #BernieSanders skips #coronavirus stimulus vote for event with #AOC, #IlhanOmar, #RashidaTlaib https://t.co/SrKdgeK9KD via @…",FALSE,0,NA,2020-03-23 17:41:14,FALSE,NA,"1242144386403782656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sharksk97869854",2,TRUE,FALSE,NA,NA
"173","RT @Keytosee: Nach dem #supertuesday2020  steht fest: #BernieSanders oder #JoeBiden - einer von beiden tritt bei der nächsten Wahl gegen #D…",FALSE,0,NA,2020-03-23 16:59:52,FALSE,NA,"1242133976397029376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derhuehne",1,TRUE,FALSE,NA,NA
"174","Nach dem #supertuesday2020  steht fest: #BernieSanders oder #JoeBiden - einer von beiden tritt bei der nächsten Wah… https://t.co/PY7z5NbI1d",FALSE,1,NA,2020-03-23 16:54:15,TRUE,NA,"1242132562312642562",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Keytosee",1,FALSE,FALSE,NA,NA
"175","RT @3AmigosNJ: The world is looking at us laughing. Only industrialized nation that puts profits over people. #democrats  #election2020 
#B…",FALSE,0,NA,2020-03-23 16:52:09,FALSE,NA,"1242132033217990657",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"176","“Hey 18-30 year old kids! Take your blinders off, do you know how much @BernieSanders can turn this country around?… https://t.co/Ihy4awDiIF",FALSE,0,NA,2020-03-23 16:52:05,TRUE,NA,"1242132019242586112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GinnyBbadd",0,FALSE,FALSE,NA,NA
"177","The world is looking at us laughing. Only industrialized nation that puts profits over people. #democrats… https://t.co/wMLDuvzUCh",FALSE,0,NA,2020-03-23 16:42:53,TRUE,NA,"1242129701532872704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","3AmigosNJ",1,FALSE,FALSE,NA,NA
"178","RT @afbranco: A.F. Branco Cartoon: Geezer Derby https://t.co/nrJUYCKf8a #Bernie2020 #BernieSanders #JoeBiden #Biden2020 #Election2020 https…",FALSE,0,NA,2020-03-23 16:13:12,FALSE,NA,"1242122233272848385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QHouser",120,TRUE,FALSE,NA,NA
"179","RT @CSMUSArmy: #BernieSanders skips #coronavirus stimulus vote for event with #AOC, #IlhanOmar, #RashidaTlaib https://t.co/SrKdgeK9KD via @…",FALSE,0,NA,2020-03-23 16:01:53,FALSE,NA,"1242119386741329930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fr3edomofSpeech",2,TRUE,FALSE,NA,NA
"180","#BernieSanders skips #coronavirus stimulus vote for event with #AOC, #IlhanOmar, #RashidaTlaib… https://t.co/eoiQHVJVkF",FALSE,1,NA,2020-03-23 15:56:25,TRUE,NA,"1242118010736988162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CSMUSArmy",2,FALSE,FALSE,NA,NA
"181","@SenSanders @BernieSanders @NinaTurner @fshakir
You need to put all of your support on this bill to help with… https://t.co/mkWV5N1IzR",FALSE,0,"SenSanders",2020-03-23 15:34:59,TRUE,NA,"1242112614198435840","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatGinSD",0,FALSE,FALSE,NA,NA
"182","#BernieSanders wins the #DemocratsAbroadPrimary https://t.co/V2WNW31iQ4 via @voxdotcom #News #Election2020 2020Elec… https://t.co/apixvNFxnr",FALSE,0,NA,2020-03-23 15:30:06,TRUE,NA,"1242111387356278787",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiabeticCyborgg",0,FALSE,FALSE,NA,NA
"183","RT @babylon5whites1: #Breaking: The other @JoeBiden  is getting ready to nominate @BernieSanders stating clear leadership and presence duri…",FALSE,0,NA,2020-03-23 15:21:01,FALSE,NA,"1242109098709127175",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"184","#Breaking: The other @JoeBiden  is getting ready to nominate @BernieSanders stating clear leadership and presence d… https://t.co/HbOhugoBgH",FALSE,0,NA,2020-03-23 15:09:07,TRUE,NA,"1242106104445841408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","babylon5whites1",1,FALSE,FALSE,NA,NA
"185","RT @CoriannePR: Glad to see @JoeBiden is actually alive. Too bad @BernieSanders has been leading the entire time. The best choice for our p…",FALSE,0,NA,2020-03-23 15:07:29,FALSE,NA,"1242105694473650180",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
